endDate,TVL (ETH),TVL (USD)
2021-05-30T18:45:00+00:00,928096.825333278525752396000000000000000000,2275841911.209252
2021-05-30T19:52:00+00:00,928104.330442563662291212000000000000000000,2268556133.857454
2021-05-30T20:58:00+00:00,928606.066307243662291212000000000000000000,2268510331.5032916
2021-05-30T21:35:00+00:00,928612.066570691970922999000000000000000000,2264457668.815295
2021-05-30T22:54:00+00:00,929323.981641309210077062000000000000000000,2247625809.038405
2021-05-30T23:59:00+00:00,929341.381641309210077062000000000000000000,2220243027.81017
2021-05-31T00:48:00+00:00,931843.581641309210077062000000000000000000,2207220618.090503
2021-05-31T01:50:00+00:00,931854.081641309210077062000000000000000000,2160028442.703738
2021-05-31T02:24:00+00:00,932183.981641309210077062000000000000000000,2142829962.27851
2021-05-31T03:49:00+00:00,932192.481641309210077062000000000000000000,2143604577.30864
2021-05-31T04:57:00+00:00,932294.981641309210077062000000000000000000,2154906620.565722
2021-05-31T05:46:00+00:00,932319.075218722619218862000000000000000000,2167502002.0222473
2021-05-31T06:38:00+00:00,932319.075218722619218862000000000000000000,2208691858.7654104
2021-05-31T07:55:00+00:00,932617.345218722619218862000000000000000000,2287262691.4958215
2021-05-31T08:59:00+00:00,932626.725218722619218862000000000000000000,2325831158.6867113
2021-05-31T09:59:00+00:00,932620.693639788955203233000000000000000000,2324519774.0694284
2021-05-31T10:58:00+00:00,932532.547239788955203233000000000000000000,2385054568.1459565
2021-05-31T11:44:00+00:00,932536.946209788955203233000000000000000000,2396433444.3699155
2021-05-31T12:46:00+00:00,932601.546209788955203233000000000000000000,2365114825.249873
2021-05-31T13:58:00+00:00,932645.336209788955203233000000000000000000,2366578214.178977
2021-05-31T14:59:00+00:00,933631.926209788955203233000000000000000000,2375430373.536304
2021-05-31T15:27:00+00:00,933681.926209788955203233000000000000000000,2435714714.542001
2021-05-31T16:51:00+00:00,934745.389409788955203233000000000000000000,2458268204.701016
2021-05-31T17:54:00+00:00,934727.863809788955203233000000000000000000,2433264880.5123663
2021-05-31T18:55:00+00:00,934734.263809788955203233000000000000000000,2415231822.2301993
2021-05-31T19:58:00+00:00,934868.517158741267451633000000000000000000,2451823567.841201
2021-05-31T20:28:00+00:00,935752.556256658509420033000000000000000000,2446758996.472098
2021-05-31T21:55:00+00:00,935809.556256658509420033000000000000000000,2456827618.5184183
2021-05-31T22:56:00+00:00,935900.856256658509420033000000000000000000,2477469951.639814
2021-05-31T23:54:00+00:00,935941.356256658509420033000000000000000000,2535296664.655162
2021-06-01T00:50:00+00:00,935946.856256658509420033000000000000000000,2549575393.2545133
2021-06-01T01:58:00+00:00,935946.865351484527741111000000000000000000,2502478571.764878
2021-06-01T02:50:00+00:00,935923.165351484527741111000000000000000000,2468824921.7224135
2021-06-01T03:59:00+00:00,936277.865351484527741111000000000000000000,2461727303.0326977
2021-06-01T04:29:00+00:00,936278.865351484527741111000000000000000000,2479200895.930156
2021-06-01T05:29:00+00:00,936269.665351484527741111000000000000000000,2508444324.713044
2021-06-01T06:42:00+00:00,936357.665351484527741111000000000000000000,2481750446.9775352
2021-06-01T07:59:00+00:00,936359.683051484527741111000000000000000000,2484021785.1831307
2021-06-01T08:59:00+00:00,939759.683051484527741111000000000000000000,2421159257.0265226
2021-06-01T09:34:00+00:00,939766.083051484527741111000000000000000000,2402784523.485205
2021-06-01T10:29:00+00:00,939782.425851484527741111000000000000000000,2444035767.9664044
2021-06-01T11:51:00+00:00,939829.403751484527741111000000000000000000,2464354874.4588804
2021-06-01T12:36:00+00:00,939876.490951484527741111000000000000000000,2430163452.5339775
2021-06-01T13:17:00+00:00,939886.491042562709390705000000000000000000,2393251769.8714986
2021-06-01T14:54:00+00:00,939912.791042562709390705000000000000000000,2412069998.2687974
2021-06-01T15:57:00+00:00,939916.013719637334609151000000000000000000,2408149419.5909457
2021-06-01T16:36:00+00:00,939928.299390132722440451000000000000000000,2416095092.86533
2021-06-01T17:43:00+00:00,939943.349390132722440451000000000000000000,2401574056.558777
2021-06-01T18:40:00+00:00,939953.349390132722440451000000000000000000,2424835253.555701
2021-06-01T20:35:00+00:00,939971.110690132722440451000000000000000000,2412116265.408591
2021-06-01T21:42:00+00:00,940021.917790132722440451000000000000000000,2417012555.679523
2021-06-01T22:13:00+00:00,940060.917790132722440451000000000000000000,2447815223.2245483
2021-06-01T23:35:00+00:00,940105.627790132722440451000000000000000000,2474094782.767848
2021-06-02T00:35:00+00:00,940106.627295261100991367000000000000000000,2444089209.64222
2021-06-02T01:45:00+00:00,940079.827295261100991367000000000000000000,2417095648.748483
2021-06-02T02:55:00+00:00,940089.749894668788712460000000000000000000,2457836448.4071145
2021-06-02T03:52:00+00:00,940459.758994668788712460000000000000000000,2465076692.691286
2021-06-02T04:34:00+00:00,940792.758994668788712460000000000000000000,2480607083.4964232
2021-06-02T05:45:00+00:00,940949.575425002221456893000000000000000000,2478781104.5251007
2021-06-02T06:32:00+00:00,941119.574651019981981319000000000000000000,2484414509.142495
2021-06-02T07:27:00+00:00,941125.274651019981981319000000000000000000,2519571174.042964
2021-06-02T08:35:00+00:00,941130.674651019981981319000000000000000000,2530907432.885016
2021-06-02T09:32:00+00:00,941136.674651019981981319000000000000000000,2541219603.425698
2021-06-02T10:56:00+00:00,941102.674651019981981319000000000000000000,2526399541.12741
2021-06-02T11:33:00+00:00,940643.921378386904561419000000000000000000,2531272792.4292393
2021-06-02T12:58:00+00:00,937538.911578386904561419000000000000000000,2539005378.780124
2021-06-02T13:56:00+00:00,937547.116284784557725319000000000000000000,2569122860.870544
2021-06-02T14:57:00+00:00,936564.316284784557725319000000000000000000,2598759933.5406947
2021-06-02T15:54:00+00:00,936681.065484784557725319000000000000000000,2613527508.9156456
2021-06-02T16:40:00+00:00,937037.065484784557725319000000000000000000,2601083708.5965943
2021-06-02T17:36:00+00:00,937040.714184784557725319000000000000000000,2594815664.091938
2021-06-02T18:52:00+00:00,937443.714184784557725319000000000000000000,2601575046.7313304
2021-06-02T19:58:00+00:00,937205.838921115803945430000000000000000000,2589958963.800114
2021-06-02T20:40:00+00:00,937261.838921115803945430000000000000000000,2564638942.4582386
2021-06-02T21:37:00+00:00,937246.454921115803945430000000000000000000,2551466024.231754
2021-06-02T22:45:00+00:00,938760.619721115803945430000000000000000000,2524130166.699939
2021-06-02T23:54:00+00:00,938811.119721115803945430000000000000000000,2553847888.9773517
2021-06-03T00:55:00+00:00,938824.124527692396491830000000000000000000,2533398123.5554876
2021-06-03T01:14:00+00:00,938832.080927692396491830000000000000000000,2555031508.2447147
2021-06-03T02:56:00+00:00,938855.779923254396491830000000000000000000,2532760626.0567627
2021-06-03T03:52:00+00:00,938880.779923254396491830000000000000000000,2557417356.432953
2021-06-03T04:54:00+00:00,938896.089923254396491830000000000000000000,2601239784.0150743
2021-06-03T05:48:00+00:00,938906.891666503553544280000000000000000000,2649660971.76529
2021-06-03T06:16:00+00:00,938906.891666503553544280000000000000000000,2634103284.5703754
2021-06-03T07:58:00+00:00,939231.991666503553544280000000000000000000,2649817648.80904
2021-06-03T08:54:00+00:00,939526.268381939389942974000000000000000000,2663059021.9405556
2021-06-03T09:39:00+00:00,939564.847534857746047684000000000000000000,2688301733.0636854
2021-06-03T10:53:00+00:00,939611.847534857746047684000000000000000000,2708121078.609541
2021-06-03T11:53:00+00:00,939274.647534857746047684000000000000000000,2650370058.4420586
2021-06-03T12:59:00+00:00,939506.536143214148538084000000000000000000,2661734757.6780624
2021-06-03T14:55:00+00:00,939499.924493888355594684000000000000000000,2628316803.7663674
2021-06-03T15:54:00+00:00,939895.924493888355594684000000000000000000,2626595554.7536407
