hour,3crvBalance,lusdBalance,3crvPerLusd
2022-04-11T15:00:00+00:00,64444127.502624002293368051000000000000000000,35190339.382469695577259221000000000000000000,183.130167635516690042920233902747705932
2022-04-11T18:00:00+00:00,64364696.085546334431368051000000000000000000,35271325.640873151963259221000000000000000000,182.484482553610558282684863053134691322
2022-04-11T19:00:00+00:00,64372607.125405473784239751000000000000000000,35263266.145105077301542721000000000000000000,182.548624000165361359033605436570637654
2022-04-11T22:00:00+00:00,64475943.969389733235239751000000000000000000,35157990.240890614964542721000000000000000000,183.389162826493923925036561642180125227
2022-04-12T05:00:00+00:00,64477411.957631997515670951000000000000000000,35157990.240890614964542721000000000000000000,183.393338230810854794221316415857548089
2022-04-12T07:00:00+00:00,64599304.837229664061670951000000000000000000,35033811.819556749724542721000000000000000000,184.391310799839133961274229973166998678
2022-04-12T08:00:00+00:00,64426101.122541891441670951000000000000000000,35147639.714113455365542721000000000000000000,183.301358630553322779493547529504450614
2022-04-12T11:00:00+00:00,64416230.187140424285060651000000000000000000,35147639.714113455365542721000000000000000000,183.273274424951592132448327885409079210
2022-04-12T12:00:00+00:00,65249810.208530414976060651000000000000000000,34298484.591556328520542721000000000000000000,190.241087866003699342482517850508444757
2022-04-12T17:00:00+00:00,65244722.581684532334816751000000000000000000,34303671.218949071446171021000000000000000000,190.197492755946988973198891876903985969
2022-04-12T19:00:00+00:00,64898895.905179381245816751000000000000000000,34656236.483904178592171021000000000000000000,187.264696024685693375459201530010398730
2022-04-12T20:00:00+00:00,64903793.805313368873259951000000000000000000,34651247.017083770385438721000000000000000000,187.305795295951331524316410497017072282
2022-04-13T00:00:00+00:00,64844909.912745677362933151000000000000000000,34711280.017291212712438721000000000000000000,186.812211708826584509555947778120420864
2022-04-13T03:00:00+00:00,64825026.641298416285933151000000000000000000,34731551.425135790590438721000000000000000000,186.645928504027282097110348982595775167
2022-04-13T04:00:00+00:00,64824928.940479287807546751000000000000000000,34731551.425135790590438721000000000000000000,186.645647201248916225699534697450462688
2022-04-13T05:00:00+00:00,64911735.599141842497546751000000000000000000,34731551.425135790590438721000000000000000000,186.895583225125267727891202887813742732
2022-04-13T09:00:00+00:00,64907535.484888337941117951000000000000000000,34731551.425135790590438721000000000000000000,186.883490145256497842774434104524855856
2022-04-13T11:00:00+00:00,64886827.390335672117117951000000000000000000,34752663.758442744697438721000000000000000000,186.710370869260898543310240726392647516
2022-04-13T17:00:00+00:00,64396419.005300943333117951000000000000000000,35252663.758442744697438721000000000000000000,182.671072593424918246020861296516603185
2022-04-13T18:00:00+00:00,64445397.922936159877117951000000000000000000,35252663.750238717864438721000000000000000000,182.810009420918609949434273385138649807
2022-04-13T20:00:00+00:00,65094859.027284620993117951000000000000000000,34591038.221758458258438721000000000000000000,188.184172472564429640873541607436898935
2022-04-14T01:00:00+00:00,65113426.544451243197117951000000000000000000,34572123.809635061526438721000000000000000000,188.340834664905625201267118246211796851
2022-04-14T02:00:00+00:00,65113157.784371648089133451000000000000000000,34572397.809731463304451321000000000000000000,188.338564604979611181234053971389531658
2022-04-14T04:00:00+00:00,65064554.985577500547420051000000000000000000,34622397.809731463304451321000000000000000000,187.926195473640857408932063000631401724
2022-04-14T06:00:00+00:00,64623177.859871659827420051000000000000000000,35072397.809731463304451321000000000000000000,184.256514796775043147779788114451901935
2022-04-14T20:00:00+00:00,63956080.839349713204420051000000000000000000,35072397.809731463304451321000000000000000000,182.354457731441321831305311932553024638
2022-04-15T00:00:00+00:00,63941369.614599055285420051000000000000000000,35087397.438453524639451321000000000000000000,182.234575040106673944341121454943346334
2022-04-15T02:00:00+00:00,64611866.498269131842363651000000000000000000,34404341.628105627250451321000000000000000000,187.801490860346372244961938150758615036
2022-04-15T03:00:00+00:00,64602058.356991895408671151000000000000000000,34414341.133068375697175421000000000000000000,187.718422698252566974182661206752643483
2022-04-15T04:00:00+00:00,64661936.756273718403362851000000000000000000,34408154.282976029913453521000000000000000000,187.926199773715320840745369849695242766
2022-04-15T09:00:00+00:00,64642619.820595697898362851000000000000000000,34408154.282976029913453521000000000000000000,187.870059198666871178036599542188722512
2022-04-15T10:00:00+00:00,64443507.310671427565342551000000000000000000,34611154.282976029913453521000000000000000000,186.192886789588664240763203868625043462
2022-04-15T18:00:00+00:00,64427788.192033615813957851000000000000000000,34627200.539379605890453521000000000000000000,186.061209651538087054342389983652027098
2022-04-15T22:00:00+00:00,64426096.491724309675115451000000000000000000,34628925.299379605890453521000000000000000000,186.047057293107893993887402955519515808
2022-04-16T02:00:00+00:00,64374046.939630298248115451000000000000000000,34628925.299379605890453521000000000000000000,185.896750716614329175845455090705515699
2022-04-16T04:00:00+00:00,64374295.312146757849787751000000000000000000,34628925.299379605890453521000000000000000000,185.897467956650837185486856825766890869
2022-04-16T10:00:00+00:00,64370868.122118434688456251000000000000000000,34632419.477309540076960021000000000000000000,185.868816252624001478402971485678585913
2022-04-16T11:00:00+00:00,64370480.740963702303257451000000000000000000,34632419.477309540076960021000000000000000000,185.867697701969502189126407765910220639
2022-04-16T12:00:00+00:00,64800445.551624382152257451000000000000000000,34194414.429342302119960021000000000000000000,189.505937250438707641596186998987392839
2022-04-16T15:00:00+00:00,64799277.723715103810419051000000000000000000,34194414.429342302119960021000000000000000000,189.502521991166783317766702093550060045
2022-04-16T16:00:00+00:00,64478491.738006134384419051000000000000000000,34521458.231109209468960021000000000000000000,186.778007192931881668951796910532112457
2022-04-16T23:00:00+00:00,64477081.460985767754457651000000000000000000,34521458.231109209468960021000000000000000000,186.773921974367459176622289910214863170
2022-04-17T01:00:00+00:00,64502845.315295947767916951000000000000000000,34495212.444977627229787621000000000000000000,186.990717677656508114604398831517739603
2022-04-17T04:00:00+00:00,64502241.992281463284370251000000000000000000,34495212.444977627229787621000000000000000000,186.988968672586755818873653525362340308
2022-04-17T06:00:00+00:00,64053047.491286037593370251000000000000000000,34953193.701885786140787621000000000000000000,183.253776572154158469080482200918532308
2022-04-17T07:00:00+00:00,64028727.628648632872370251000000000000000000,34977990.108381499861787621000000000000000000,183.054336256175948577624581328607296595
2022-04-17T08:00:00+00:00,64900428.193836052829370251000000000000000000,34089972.479865983290787621000000000000000000,190.379819849274321264974819842797059172
2022-04-17T09:00:00+00:00,64954998.383343099562825551000000000000000000,34034387.448431506241577721000000000000000000,190.851086953635144532546580789319339873
2022-04-17T12:00:00+00:00,63770307.940972437910825551000000000000000000,35254474.313869286878577721000000000000000000,180.885715025070957224944056413604927464
2022-04-17T13:00:00+00:00,63556460.486321543838380851000000000000000000,35472569.926970746457491921000000000000000000,179.170724357351571660185346617530570072
2022-04-17T14:00:00+00:00,64430885.029528298226551251000000000000000000,35474069.889377287845884321000000000000000000,181.628116622790243321733405335292597193
2022-04-17T18:00:00+00:00,64430885.029528298226551251000000000000000000,35475073.589377287845884321000000000000000000,181.622977799323253169816633132247485720
2022-04-17T19:00:00+00:00,64429900.667131566397866051000000000000000000,35475073.589377287845884321000000000000000000,181.620202999168852397217661127583874507
2022-04-17T20:00:00+00:00,64453908.279690141483866051000000000000000000,35475073.589377287845884321000000000000000000,181.687877594679103751516517590631197207
2022-04-17T22:00:00+00:00,64386319.354162172185866051000000000000000000,35543990.545935822791884321000000000000000000,181.145443618525393792482306852092573277
2022-04-18T00:00:00+00:00,64333146.330738780376763251000000000000000000,35543990.545935822791884321000000000000000000,180.995845831088800721804587587802705931
2022-04-18T02:00:00+00:00,64313494.460179620324762451000000000000000000,35564028.724854252445519621000000000000000000,180.838607902803588159392784382652804904
2022-04-18T03:00:00+00:00,64332593.891276118446133721000000000000000000,35544569.420594314873267703000000000000000000,180.991343937907406981281795304638425688
2022-04-18T04:00:00+00:00,64288495.566034448371461021000000000000000000,35549568.420594314873267703000000000000000000,180.841845407021338986807611856537122258
2022-04-18T05:00:00+00:00,64278605.836530253352820221000000000000000000,35549568.420594314873267703000000000000000000,180.814025858307870574677955112574704000
2022-04-18T06:00:00+00:00,64278605.836530253352820221000000000000000000,36725502.580594314873267703000000000000000000,175.024441654598201183318403810212657160
2022-04-18T07:00:00+00:00,64278748.407165459453137321000000000000000000,36725357.309216777313054103000000000000000000,175.025522191539704453012946061429233028
2022-04-18T08:00:00+00:00,64354605.002963367936137321000000000000000000,36648064.108045709834054103000000000000000000,175.601649280118369939343238986093507581
