hour,lusdSupply
2021-04-22T05:00:00+00:00,1212189374.537701443726953777000000000000000000
2021-04-22T06:00:00+00:00,1413441468.116796927391581177000000000000000000
2021-04-22T07:00:00+00:00,1413739467.786867594957600477000000000000000000
2021-04-22T08:00:00+00:00,1414031466.769590275452732277000000000000000000
2021-04-22T09:00:00+00:00,1414023691.881845344121221277000000000000000000
2021-04-22T10:00:00+00:00,1414655674.741576998563083677000000000000000000
2021-04-22T11:00:00+00:00,1413431733.572289133589309177000000000000000000
2021-04-22T12:00:00+00:00,1414892250.289281032590863577000000000000000000
2021-04-22T13:00:00+00:00,1415105742.135665183846584877000000000000000000
2021-04-22T14:00:00+00:00,1415528447.053994558432856077000000000000000000
2021-04-22T15:00:00+00:00,1416828219.762406298837992977000000000000000000
2021-04-22T16:00:00+00:00,1417550219.238282290220444477000000000000000000
2021-04-22T17:00:00+00:00,1418535009.833169609592415477000000000000000000
2021-04-22T18:00:00+00:00,1418578930.196688833018528177000000000000000000
2021-04-22T19:00:00+00:00,1420215507.834296331970203177000000000000000000
2021-04-22T20:00:00+00:00,1418690507.723313638725417177000000000000000000
2021-04-22T21:00:00+00:00,1419040750.157617160173509477000000000000000000
2021-04-22T22:00:00+00:00,1419364749.867676648806034377000000000000000000
2021-04-22T23:00:00+00:00,1419395121.593876747306262877000000000000000000
2021-04-23T00:00:00+00:00,1422124624.969412410073828020000000000000000000
2021-04-23T01:00:00+00:00,1422259570.685702469067264255000000000000000000
2021-04-23T02:00:00+00:00,1424481867.425875248705264255000000000000000000
2021-04-23T03:00:00+00:00,1420728172.491730165840840455000000000000000000
2021-04-23T04:00:00+00:00,1421185090.319567252558398455000000000000000000
2021-04-23T05:00:00+00:00,1420366829.412253282261566348000000000000000000
2021-04-23T06:00:00+00:00,1416910169.415132702083085011000000000000000000
2021-04-23T07:00:00+00:00,1416317180.841384222585351111000000000000000000
2021-04-23T08:00:00+00:00,1415431401.860766829479247611000000000000000000
2021-04-23T09:00:00+00:00,1416058900.120225174946689729000000000000000000
2021-04-23T10:00:00+00:00,1416262144.691586916121303029000000000000000000
2021-04-23T11:00:00+00:00,1416400644.570766276867104429000000000000000000
2021-04-23T12:00:00+00:00,1416315095.327387774428432529000000000000000000
2021-04-23T13:00:00+00:00,1416321638.319907765796724037000000000000000000
2021-04-23T14:00:00+00:00,1418465562.088013735114858737000000000000000000
2021-04-23T15:00:00+00:00,1418265652.528013735114858737000000000000000000
2021-04-23T16:00:00+00:00,1418262105.679435433320687437000000000000000000
2021-04-23T17:00:00+00:00,1418683108.524557667780526537000000000000000000
2021-04-23T18:00:00+00:00,1418724108.652005923783350837000000000000000000
2021-04-23T19:00:00+00:00,1420303205.291208576106328137000000000000000000
2021-04-23T20:00:00+00:00,1421903206.134768000111406837000000000000000000
2021-04-23T21:00:00+00:00,1422127206.134768000111966437000000000000000000
2021-04-23T22:00:00+00:00,1422131700.334155688584336337000000000000000000
2021-04-23T23:00:00+00:00,1422061328.211007413521204837000000000000000000
2021-04-24T00:00:00+00:00,1421780151.772263689271077970000000000000000000
2021-04-24T01:00:00+00:00,1425423651.448069260619327370000000000000000000
2021-04-24T02:00:00+00:00,1425655089.406104274878352170000000000000000000
2021-04-24T03:00:00+00:00,1429099889.047567287790421570000000000000000000
2021-04-24T04:00:00+00:00,1429517834.983517338347771370000000000000000000
2021-04-24T05:00:00+00:00,1429886834.889318928747870470000000000000000000
2021-04-24T06:00:00+00:00,1430578831.769081828177985470000000000000000000
2021-04-24T07:00:00+00:00,1430690006.754382490472771770000000000000000000
2021-04-24T08:00:00+00:00,1431666966.802725907731156870000000000000000000
2021-04-24T09:00:00+00:00,1434987113.375227679084313370000000000000000000
2021-04-24T10:00:00+00:00,1436548765.327496163500930470000000000000000000
2021-04-24T11:00:00+00:00,1436731156.348043460866270470000000000000000000
2021-04-24T12:00:00+00:00,1437657051.549348279523306469000000000000000000
2021-04-24T13:00:00+00:00,1437640051.544214800188513769000000000000000000
2021-04-24T14:00:00+00:00,1437649782.541303484681282969000000000000000000
2021-04-24T15:00:00+00:00,1437653482.541576994835170069000000000000000000
2021-04-24T16:00:00+00:00,1437975728.009526979387731669000000000000000000
2021-04-24T17:00:00+00:00,1438595260.267787020423692969000000000000000000
2021-04-24T18:00:00+00:00,1439318849.237390611661809269000000000000000000
2021-04-24T19:00:00+00:00,1441039554.249857650734390030000000000000000000
2021-04-24T20:00:00+00:00,1441754000.251480640642085046000000000000000000
2021-04-24T21:00:00+00:00,1442598540.720036385524497251000000000000000000
2021-04-24T22:00:00+00:00,1443108740.672251986546073351000000000000000000
2021-04-24T23:00:00+00:00,1443198539.664810896867634351000000000000000000
2021-04-25T00:00:00+00:00,1443327764.659619775184634751000000000000000000
2021-04-25T01:00:00+00:00,1443492720.079754341420249575000000000000000000
2021-04-25T02:00:00+00:00,1443544720.082780882562822224000000000000000000
2021-04-25T03:00:00+00:00,1444325315.076924366605750624000000000000000000
2021-04-25T04:00:00+00:00,1444410115.625894511560518124000000000000000000
2021-04-25T05:00:00+00:00,1444927267.738939962718734324000000000000000000
2021-04-25T06:00:00+00:00,1445062068.185787479796880424000000000000000000
2021-04-25T07:00:00+00:00,1445332194.155125605174365624000000000000000000
2021-04-25T08:00:00+00:00,1443632570.746024420709284124000000000000000000
2021-04-25T09:00:00+00:00,1444140668.186524856218370224000000000000000000
2021-04-25T10:00:00+00:00,1446215492.239892212496593524000000000000000000
2021-04-25T11:00:00+00:00,1446562492.210478160922716124000000000000000000
2021-04-25T12:00:00+00:00,1446703092.176660615622397824000000000000000000
2021-04-25T13:00:00+00:00,1447693404.180989067702525624000000000000000000
2021-04-25T14:00:00+00:00,1447803504.333755665884617524000000000000000000
2021-04-25T15:00:00+00:00,1449998673.910279198565603724000000000000000000
2021-04-25T16:00:00+00:00,1450394291.898464270295136124000000000000000000
2021-04-25T17:00:00+00:00,1451565441.182508076964673850000000000000000000
2021-04-25T18:00:00+00:00,1452390441.182950491363199750000000000000000000
2021-04-25T19:00:00+00:00,1452402302.636199003659815150000000000000000000
2021-04-25T20:00:00+00:00,1453864860.614200324247159250000000000000000000
2021-04-25T21:00:00+00:00,1453900514.123296784529827950000000000000000000
2021-04-25T22:00:00+00:00,1453968278.694468778319509650000000000000000000
2021-04-25T23:00:00+00:00,1454343278.693431778216707650000000000000000000
2021-04-26T00:00:00+00:00,1454911630.003451410858010750000000000000000000
2021-04-26T01:00:00+00:00,1455136580.025342541791528650000000000000000000
2021-04-26T02:00:00+00:00,1455666331.758578945079479550000000000000000000
2021-04-26T03:00:00+00:00,1455730886.053064010803563150000000000000000000
2021-04-26T04:00:00+00:00,1458912374.382170225165537750000000000000000000
2021-04-26T05:00:00+00:00,1460730506.468858893985161350000000000000000000
2021-04-26T06:00:00+00:00,1458894667.512171186009382250000000000000000000
2021-04-26T07:00:00+00:00,1459729897.924545347733763541000000000000000000
2021-04-26T08:00:00+00:00,1460228859.021809197133247241000000000000000000
2021-04-26T09:00:00+00:00,1460060825.538738775561161941000000000000000000
2021-04-26T10:00:00+00:00,1460558183.760003275848366741000000000000000000
2021-04-26T11:00:00+00:00,1460758904.942584180958761141000000000000000000
2021-04-26T12:00:00+00:00,1461338056.983133518246979241000000000000000000
2021-04-26T13:00:00+00:00,1461599556.977917713987418341000000000000000000
2021-04-26T14:00:00+00:00,1461707056.977057849610292541000000000000000000
2021-04-26T15:00:00+00:00,1462019527.682075046952665041000000000000000000
2021-04-26T16:00:00+00:00,1462113692.685176694578378641000000000000000000
2021-04-26T17:00:00+00:00,1456778261.352631164261671841000000000000000000
2021-04-26T18:00:00+00:00,1457532461.359233700699978341000000000000000000
2021-04-26T19:00:00+00:00,1458883788.347690443978073241000000000000000000
2021-04-26T20:00:00+00:00,1460842121.406083982843648141000000000000000000
2021-04-26T21:00:00+00:00,1461118177.516003807687853941000000000000000000
2021-04-26T22:00:00+00:00,1453747190.802189632220451541000000000000000000
2021-04-26T23:00:00+00:00,1453736399.422134298327995841000000000000000000
2021-04-27T00:00:00+00:00,1453781997.321556695138684841000000000000000000
2021-04-27T01:00:00+00:00,1454051723.317674506967762241000000000000000000
2021-04-27T02:00:00+00:00,1454164292.315104132642753741000000000000000000
2021-04-27T03:00:00+00:00,1454458288.712885315378472741000000000000000000
2021-04-27T04:00:00+00:00,1454458288.712885315378472741000000000000000000
2021-04-27T05:00:00+00:00,1454829788.700355557602168241000000000000000000
2021-04-27T06:00:00+00:00,1455011038.699470050056315141000000000000000000
2021-04-27T07:00:00+00:00,1452402601.512979654246142996000000000000000000
2021-04-27T08:00:00+00:00,1452961520.696914017077712896000000000000000000
2021-04-27T09:00:00+00:00,1453188520.651454863226627396000000000000000000
2021-04-27T10:00:00+00:00,1450700200.650510461175569996000000000000000000
2021-04-27T11:00:00+00:00,1450726200.649087910968967396000000000000000000
2021-04-27T12:00:00+00:00,1448939700.644748324437505496000000000000000000
2021-04-27T13:00:00+00:00,1449716673.929003916141574196000000000000000000
2021-04-27T14:00:00+00:00,1451550777.968851805131261596000000000000000000
2021-04-27T15:00:00+00:00,1449470530.968646245245614996000000000000000000
2021-04-27T16:00:00+00:00,1450269751.878963095025933596000000000000000000
2021-04-27T17:00:00+00:00,1450837901.937589444310906221000000000000000000
2021-04-27T18:00:00+00:00,1450118989.515771494045162021000000000000000000
2021-04-27T19:00:00+00:00,1452554235.343456262624926479000000000000000000
2021-04-27T20:00:00+00:00,1452748854.799338256929176279000000000000000000
2021-04-27T21:00:00+00:00,1452859299.676225638580550378000000000000000000
2021-04-27T22:00:00+00:00,1453305102.024063761114239378000000000000000000
2021-04-27T23:00:00+00:00,1453024902.021536765058882172000000000000000000
2021-04-28T00:00:00+00:00,1452538817.058856959031696144000000000000000000
2021-04-28T01:00:00+00:00,1453819796.598698368333555078000000000000000000
2021-04-28T02:00:00+00:00,1450817599.269743791942738945000000000000000000
2021-04-28T03:00:00+00:00,1451473160.576492400282914445000000000000000000
2021-04-28T04:00:00+00:00,1451503013.502402082583805645000000000000000000
2021-04-28T05:00:00+00:00,1454572659.628436314428965245000000000000000000
2021-04-28T06:00:00+00:00,1454691659.625507948498253482000000000000000000
2021-04-28T07:00:00+00:00,1454584809.035997553951443044000000000000000000
2021-04-28T08:00:00+00:00,1454491767.058905913264746344000000000000000000
2021-04-28T09:00:00+00:00,1454544977.068591607351980744000000000000000000
2021-04-28T10:00:00+00:00,1454359750.260677441226149844000000000000000000
2021-04-28T11:00:00+00:00,1454519250.259374204544155444000000000000000000
2021-04-28T12:00:00+00:00,1453774550.300617172387710244000000000000000000
2021-04-28T13:00:00+00:00,1455469955.669939474137057744000000000000000000
2021-04-28T14:00:00+00:00,1457082107.989696130133802944000000000000000000
2021-04-28T15:00:00+00:00,1457555655.646750336603295544000000000000000000
2021-04-28T16:00:00+00:00,1457906393.441818004576798644000000000000000000
2021-04-28T17:00:00+00:00,1458704181.312058378079631597000000000000000000
2021-04-28T18:00:00+00:00,1459745025.698655678366174197000000000000000000
2021-04-28T19:00:00+00:00,1459879995.684161420406125232000000000000000000
2021-04-28T20:00:00+00:00,1460087526.557066947746335812000000000000000000
2021-04-28T21:00:00+00:00,1460431644.201906398852774812000000000000000000
2021-04-28T22:00:00+00:00,1460436124.202616467039643112000000000000000000
2021-04-28T23:00:00+00:00,1460466124.204309930131015012000000000000000000
2021-04-29T00:00:00+00:00,1460489502.767055084174199112000000000000000000
2021-04-29T01:00:00+00:00,1460922893.836066326236562312000000000000000000
2021-04-29T02:00:00+00:00,1461539081.630891023606071312000000000000000000
2021-04-29T03:00:00+00:00,1461577439.727934922579367812000000000000000000
2021-04-29T04:00:00+00:00,1461637724.951770985171149019000000000000000000
2021-04-29T05:00:00+00:00,1463079973.088597459306401319000000000000000000
2021-04-29T06:00:00+00:00,1462975959.625322204341523519000000000000000000
2021-04-29T07:00:00+00:00,1462735153.934982433150616619000000000000000000
2021-04-29T08:00:00+00:00,1462767211.868353136079642819000000000000000000
2021-04-29T09:00:00+00:00,1463358162.239685471454584019000000000000000000
2021-04-29T10:00:00+00:00,1463152927.399961323697277619000000000000000000
2021-04-29T11:00:00+00:00,1463098153.348849411479293199000000000000000000
2021-04-29T12:00:00+00:00,1463400766.315621640688589599000000000000000000
2021-04-29T13:00:00+00:00,1463802761.586904596384568699000000000000000000
2021-04-29T14:00:00+00:00,1466257506.810982968992175299000000000000000000
2021-04-29T15:00:00+00:00,1467097699.226618385856873899000000000000000000
2021-04-29T16:00:00+00:00,1467225331.224439932048594899000000000000000000
2021-04-29T17:00:00+00:00,1466406015.863744951429549899000000000000000000
2021-04-29T18:00:00+00:00,1466405600.286609350721483899000000000000000000
2021-04-29T19:00:00+00:00,1465976103.202293867564633099000000000000000000
2021-04-29T20:00:00+00:00,1465890103.202262243206622999000000000000000000
2021-04-29T21:00:00+00:00,1465942613.754283243261916299000000000000000000
2021-04-29T22:00:00+00:00,1465958559.799063227514979399000000000000000000
2021-04-29T23:00:00+00:00,1466162262.449594451027258399000000000000000000
2021-04-30T00:00:00+00:00,1466295271.840355198295367199000000000000000000
2021-04-30T01:00:00+00:00,1466372897.911592887330487899000000000000000000
2021-04-30T02:00:00+00:00,1467188916.155758221967705499000000000000000000
2021-04-30T03:00:00+00:00,1467220351.378400887391495499000000000000000000
2021-04-30T04:00:00+00:00,1467386288.423824645427054099000000000000000000
2021-04-30T05:00:00+00:00,1468084428.327202934553361899000000000000000000
2021-04-30T06:00:00+00:00,1468076455.284962787865471952000000000000000000
2021-04-30T07:00:00+00:00,1468351638.233924367172624452000000000000000000
2021-04-30T08:00:00+00:00,1467791409.143240115345089128000000000000000000
2021-04-30T09:00:00+00:00,1467770208.254061522045241328000000000000000000
2021-04-30T10:00:00+00:00,1465270108.599766061831545328000000000000000000
2021-04-30T11:00:00+00:00,1465377317.525612045457416228000000000000000000
2021-04-30T12:00:00+00:00,1465716065.395096443235726728000000000000000000
2021-04-30T13:00:00+00:00,1464308767.565031998521712628000000000000000000
2021-04-30T14:00:00+00:00,1464684617.880824797526336928000000000000000000
2021-04-30T15:00:00+00:00,1465582601.017712438010601528000000000000000000
2021-04-30T16:00:00+00:00,1466352064.784104986363672928000000000000000000
2021-04-30T17:00:00+00:00,1465806941.997878060673435128000000000000000000
2021-04-30T18:00:00+00:00,1465867519.746511184279556528000000000000000000
2021-04-30T19:00:00+00:00,1466046386.034454320468779328000000000000000000
2021-04-30T20:00:00+00:00,1464917642.280297565731960628000000000000000000
2021-04-30T21:00:00+00:00,1466163745.935847285725426228000000000000000000
2021-04-30T22:00:00+00:00,1466093472.052530880906711833000000000000000000
